6455	1785	0.92886119023365
6455	7534	0.657148996239554
811	7534	0.532148996239554
672	7534	0.651939795717856
672	4215	0.724648821553949
7534	4215	0.991212019156136
7534	3480	0.719439621032251
672	2316	0.943632455953759
7534	2316	0.746439551158009
4215	2316	0.844439621032251
1785	988	0.532148996239554
672	988	0.532148996239554
7534	988	0.844439621032251
3480	5777	0.742868286827436
988	5777	0.532148996239554
672	5595	0.532148996239554
7534	5595	0.532148996239554
4215	5595	0.746439551158009
6455	8867	0.954368441616531
7534	8867	0.532148996239554
6455	8470	0.532148996239554
1785	8470	0.532148996239554
7534	8470	0.844439621032251
2316	8470	0.844439621032251
8867	8470	0.947080655507137
1785	2885	0.990225074908547
1605	2885	0.947080655507137
7534	2885	0.719439621032251
2316	2885	0.920080725381379
5777	2885	0.956924302920984
8867	2885	0.979667073309762
7534	5605	0.532148996239554
2316	5605	0.657148996239554
5595	5605	0.920080725381379
672	3716	0.532148996239554
3480	3716	0.532148996239554
5777	3716	0.532148996239554
2885	3716	0.719439621032251
4215	4067	0.532148996239554
5777	4067	0.845632386079517
5595	4067	0.719439621032251
1785	2335	0.532148996239554
7534	2335	0.871439551158009
2316	2335	0.724648821553949
2885	2335	0.844439621032251
1605	2534	0.844439621032251
2316	2534	0.657148996239554
3716	2534	0.657148996239554
2335	2534	0.724648821553949
672	3192	0.532148996239554
7534	3192	0.532148996239554
988	3192	0.532148996239554
2885	3192	0.719439621032251
2335	3192	0.532148996239554
7534	5894	0.963514887619652
5595	5894	0.719439621032251
5605	5894	0.957292582967912
3716	5894	0.532148996239554
2534	5894	0.532148996239554
1785	6464	0.532148996239554
1605	6464	0.532148996239554
7534	6464	0.651939795717856
3480	6464	0.957292582967912
988	6464	0.532148996239554
2885	6464	0.999889291321502
4067	6464	0.719439621032251
2534	6464	0.532148996239554
3192	6464	0.532148996239554
1605	1445	0.532148996239554
7534	1445	0.532148996239554
3480	1445	0.724648821553949
2885	1445	0.719439621032251
2534	1445	0.80386119023365
6464	1445	0.719439621032251
672	1213	0.532148996239554
7534	1213	0.822080655507137
4215	1213	0.532148996239554
2316	1213	0.532148996239554
5595	1213	0.532148996239554
8867	1213	0.532148996239554
8470	1213	0.532148996239554
2885	1213	0.719439621032251
8573	1213	0.532148996239554
2335	1213	0.724648821553949
2534	1213	0.532148996239554
6464	1213	0.532148996239554
1213	8717	0.532148996239554
7534	291	0.532148996239554
5595	291	0.532148996239554
2885	291	0.532148996239554
581	291	0.724648821553949
2534	355	0.532148996239554
8717	355	0.532148996239554
2885	998	0.657148996239554
6455	3265	0.532148996239554
1605	3265	0.532148996239554
811	3265	0.532148996239554
2885	3265	0.532148996239554
4067	3265	0.709361434793497
2534	3265	0.532148996239554
5894	3265	0.99950532241756
998	3265	0.719439621032251
1785	1956	0.651939795717856
811	1956	0.532148996239554
7534	1956	0.962724356995215
4215	1956	0.920080725381379
3480	1956	0.651939795717856
5777	1956	0.943632455953759
8470	1956	0.844439621032251
2885	1956	0.999889410144601
5605	1956	0.532148996239554
3716	1956	0.532148996239554
4067	1956	0.961475099425428
2335	1956	0.724648821553949
5894	1956	0.920080725381379
6464	1956	0.99988944418802
1445	1956	0.988260337520717
998	1956	0.532148996239554
3265	1956	0.651939795717856
672	3932	0.657148996239554
7534	3932	0.532148996239554
5777	3932	0.822889615690738
2885	3932	0.532148996239554
4067	3932	0.532148996239554
2534	3932	0.532148996239554
5894	3932	0.532148996239554
1445	3932	0.889659016431496
355	3932	0.719439621032251
998	3932	0.532148996239554
1956	3932	0.532148996239554
7534	867	0.983924233046742
3480	867	0.599648821553949
5777	867	0.532148996239554
8470	867	0.947080655507137
2885	867	0.99950532241756
4067	867	0.996561384555882
2534	867	0.997788843624237
6464	867	0.867304224818903
1445	867	0.736361364919255
1213	867	0.532148996239554
998	867	0.651939795717856
3265	867	0.532148996239554
1956	867	0.999875676427058
3932	867	0.872427506494631
6455	5295	0.657148996239554
1785	5295	0.532148996239554
1605	5295	0.657148996239554
672	5295	0.844439621032251
7534	5295	0.776861260107892
3480	5295	0.983924233046742
2316	5295	0.657148996239554
5777	5295	0.97606416010682
2885	5295	0.997740909703651
4067	5295	0.532148996239554
2534	5295	0.979667073309762
6464	5295	0.989242195491207
355	5295	0.532148996239554
998	5295	0.800297807378214
3265	5295	0.979667073309762
1956	5295	0.990233520706343
3932	5295	0.80386119023365
867	5295	0.999491707523116
672	1499	0.651939795717856
7534	1499	0.732913165365877
3480	1499	0.719439621032251
2534	1499	0.958625601353511
3192	1499	0.532148996239554
997	1499	0.532148996239554
355	1499	0.657148996239554
3265	1499	0.532148996239554
1956	1499	0.800412990680272
3932	1499	0.532148996239554
867	1499	0.776861260107892
5295	1499	0.954368441616531
2316	7082	0.532148996239554
1445	7082	0.532148996239554
1956	7082	0.532148996239554
1499	7082	0.532148996239554
7534	8861	0.633936537789102
5595	6256	0.532148996239554
5295	6256	0.532148996239554
1499	6256	0.901861260107892
7534	2697	0.678939725843614
2316	2697	0.532148996239554
1445	2697	0.746439551158009
1213	2697	0.736361364919255
291	2697	0.651939795717856
1499	2697	0.532148996239554
7082	2697	0.992033905528069
7534	4734	0.532148996239554
4215	4734	0.626648751679707
3480	4734	0.776861260107892
2534	4734	0.626648751679707
3192	4734	0.532148996239554
5894	4734	0.532148996239554
1956	4734	0.826337815244116
867	4734	0.532148996239554
2697	4734	0.98429251309367
7534	10482	0.532148996239554
3709	10482	0.532148996239554
3192	10482	0.532148996239554
5894	10482	0.532148996239554
6464	10482	0.532148996239554
